AgeC_rcs1,AgeC_rcs2,AgeC_rcs3,AgeC_rcs4,PackYearsC_rcs1,PackYearsC_rcs2,SmokeFormer0to5C_cat,SmokeFormer5PlusC_cat,SmokeCurrentC_cat,AgeCXPackYearsC_int,AgeCXSmokeFormer0to5C_int,AgeCXSmokeFormer5PlusC_int,AgeCXSmokeCurrentC_int,DrinksLastWeekC_rcs1,DrinksLastWeekC_rcs2,AgeCXDrinksLastWeekC_int,FruitVegC_rcs1,FruitVegC_rcs2,AgeCXFruitVegC_int,PotatoC_rcs1,PotatoC_rcs2,AgeCXPotatoC_int,JuiceC_cont,AgeCXJuiceC_int,BMIC_rcs1,BMIC_rcs2,AgeCXBMIC_int,EduHSGrad2C_cat,EduSomePS2C_cat,EduPSGrad2C_cat,DiabetesC_cat,AgeCXDiabetesC_int,HypertensionC_cat,AgeCXHypertensionC_int,SurveyCycle2C_cat,SurveyCycle3C_cat,SurveyCycle4C_cat,H0_1Year,H0_5Year
0.200590298,-0.293704569,0.456373754,0.005257297,0.008677441,-0.030094515,0.592643994,0.181399417,0.920081688,-0.000251887,-0.018251886,-0.001978902,-0.013683325,-0.020063223,0.037129694,-0.00013269,-0.288861021,0.247361222,0.002111541,0.859864799,-0.834899445,-0.019478846,0.124096212,-0.004963855,0.099617249,-0.061398487,-0.002103049,-0.077691919,-0.019372689,-0.200434576,0.54441547,-0.009118152,0.434049043,-0.014084543,0.023891632,-0.037301065,-0.438761261,0.011220857,0.055391937
0.231236298,-0.352264082,0.478018149,0.158825953,0.007533226,-0.034040185,0.434514899,0.069433261,0.964038787,-4.49631E-05,-0.014699752,0.000221307,-0.022851852,-0.050795772,0.128941382,0.00044291,-0.121595989,0.034876088,0.002153244,0.583709025,-0.697357234,0.000512212,0.122261803,-0.006955684,0.065745368,-0.038141887,-0.000665192,0.002857312,0.090353712,-0.134050886,0.626998199,-0.013809753,0.498439925,-0.014161023,-0.099992453,-0.145970061,-0.455789308,0.019010018,0.078845633
0.301257094,-0.588751603,1.088602159,-0.316130401,0.011028815,-0.036222243,0.105640686,-0.19201306,0.679757982,-0.000107453,-0.007739095,0.009185384,-0.01698873,-0.033979626,0.083247535,1.81889E-05,-0.184775246,0.124980268,0.002424851,0.351042549,-0.211373046,-0.006414092,0.103773049,-0.007217439,0.073952946,-0.056950459,-0.001093376,-0.040181114,0.158586001,-0.167985375,0.63055908,-0.0238155,0.390847919,-0.009714001,-0.055881378,-0.12502903,-0.379477782,0.040784473,0.181297497
0.19029995,-0.285430536,0.468535396,-0.023230534,0.023936104,-0.104595737,0.027799534,0.05258539,0.632384307,-0.000198069,-0.006794872,-0.00484016,-0.017235004,-0.038390418,0.068685191,0.000671586,-0.128519628,0.105751262,0.001287361,0.794492984,-1.091898089,-0.006139838,0.059249039,-0.002857924,0.035811611,-0.011504193,5.46101E-05,-0.06219746,0.063502777,-0.208706154,0.619016513,-0.014144866,0.47261291,-0.019595975,-0.058745522,-0.117198195,-0.39363509,0.011921087,0.05854591
0.271926588,-0.543187071,1.051965978,-0.380218329,0.012512808,-0.049697461,0.496124574,0.105161742,0.791925066,-9.48216E-05,-0.026554913,-0.000985324,-0.018525072,-0.055088551,0.122055897,0.000385797,-0.166544279,0.126948481,0.002251779,0.45723388,-0.106773545,-0.007976677,0.019353396,-0.004378519,0.090642174,-0.068993329,-0.001189993,0.003837762,0.015557223,-0.164150761,0.385711314,-0.002036275,0.527656771,-0.018955607,-0.034500045,-0.079426683,-0.369429394,0.031702781,0.137920955
0.131476855,0.075609761,-0.710093717,1.130650727,0.009451839,-0.034407754,0.217945989,0.101233046,0.8148694,-0.000155894,-0.005938029,0.002134115,-0.014956341,-0.046579864,0.090064833,0.000741011,-0.078303978,0.052209345,-0.00099049,0.540427408,-0.646405066,-0.000758078,0.073015268,-0.002606531,0.077286332,-0.069235202,-0.000628829,-0.046406497,-0.00169733,-0.317872684,0.794792309,-0.026520155,0.519942848,-0.016966874,-0.140078718,-0.162472328,-0.482468914,0.004140144,0.02001083
0.26962517,-0.532347405,0.996291741,-0.26332944,-0.003573007,0.050247421,0.334509736,-0.004358698,0.791755076,-0.000252239,-0.007663534,0.007415131,-0.012326554,-0.032531031,0.068416027,0.000377028,-0.127933379,0.062059482,0.002926484,0.697864767,-0.912644674,-0.006793473,0.055002711,-0.002717779,0.070655569,-0.054109409,-8.14734E-05,-0.016294459,0.017463683,-0.271201997,0.468662919,-0.012561859,0.434762239,-0.014495486,-0.065255721,-0.114452363,-0.367193772,0.031749199,0.138611301
0.251656281,-0.503755568,0.976007236,-0.349527439,0.010678084,-0.033296983,0.405155393,0.006273444,0.749543756,-0.000122685,-0.02510973,3.64301E-05,-0.021381297,-0.027645801,0.064729567,6.80775E-05,-0.190395036,0.155326473,0.00165217,0.783755406,-1.101188274,-0.003528729,0.135617404,-0.006717394,0.09389732,-0.061531729,-0.001465065,-0.068900981,0.06558719,-0.309356636,0.782911126,-0.020171419,0.494850748,-0.018652944,-0.053037774,-0.140973428,-0.38633777,0.030403994,0.13531885
0.223590638,-0.41954597,0.844957679,-0.374157857,0.015686031,-0.044564639,0.235603453,-0.089065362,0.594849862,-0.000374245,-0.000850724,0.006384683,-0.007556677,-0.046288323,0.107827422,0.000375126,-0.194158213,0.150825874,0.001535723,0.718053366,-0.934822651,0.000217366,0.063044875,-0.001768966,0.071893871,-0.041342401,-0.001563006,-0.1202488,-0.220374014,-0.202821639,0.703356225,-0.013405929,0.451247015,-0.016041793,-0.107209693,-0.182587964,-0.361341169,0.016271957,0.081301565
0.244136006,-0.431318584,0.775856548,-0.212950521,0.012036629,-0.053540022,0.159049446,-0.131974043,0.71898142,-0.000130771,0.000586672,0.007956643,-0.011782752,-0.033101167,0.089627594,-0.000164358,-0.103259284,0.066746934,0.000326815,0.737375836,-0.983299107,-0.000803139,0.037842107,-0.000337652,0.084345851,-0.046546616,-0.001788055,-0.09615865,-0.035981948,-0.250350022,0.592002312,-0.012198653,0.364315545,-0.01293357,-0.091420913,-0.137401446,-0.487242509,0.02152885,0.10337867
0.366455437,-0.952883063,2.093389215,-1.052998063,0.002052356,0.011110431,0.258024143,0.00428559,0.767871107,-0.000199227,-0.017910629,-0.000284839,-0.016155923,-0.036504857,0.068262107,0.000440335,-0.134917085,0.120562271,0.000823891,0.841955838,-0.948541037,-0.008125131,0.078054962,-0.002998047,0.071729865,-0.066755794,-0.000771589,0.136879699,-0.154289708,-0.170470821,0.361469992,-0.00125526,0.637275982,-0.022893216,-0.05156538,-0.124133909,-0.33588065,0.161488788,0.560496425
0.207704715,-0.311286056,0.480196871,0.016011632,0.00639581,-0.018897933,0.627142986,0.165059114,0.901477734,-0.000141476,-0.01566954,-0.001668427,-0.008986332,-0.053615062,0.138722059,2.38722E-05,-0.127203731,0.018151649,0.002901257,0.268472292,0.267122193,-0.01377401,0.104086792,-0.006211646,0.094901402,-0.072376838,-0.001018232,-0.074440955,-0.005781674,-0.176558168,0.502901113,-0.01607105,0.685367234,-0.02598463,0.020637112,-0.109714739,-0.442043619,0.011915563,0.060473965
0.232829877,-0.478707236,0.987205598,-0.417367136,0.005425944,-0.000360144,0.386931177,0.128634777,0.86482087,-0.000332197,-0.004894353,-0.000800573,-0.015986298,-0.065672146,0.167224353,0.000443968,-0.180504413,0.108072935,0.002513258,0.59475989,-0.542045857,-0.003414951,0.066517097,-0.00404844,0.058495111,-0.041145431,-0.000327581,-0.035746878,-0.087856418,-0.214567213,0.490040067,-0.006977564,0.549341584,-0.018311173,-0.052270454,-0.086263027,-0.458866107,0.019886789,0.090003477
0.206309784,-0.197109233,0.025014648,0.532197963,0.007338187,-0.038595872,0.191163903,-0.158746146,0.726616076,-0.000101001,-0.003640574,0.00659127,-0.011971672,-0.065240935,0.185049574,7.75518E-05,-0.161917705,0.133974206,0.001295366,0.836350354,-1.073588763,-0.007424692,0.087364829,-0.003145092,0.060387575,-0.040546339,-8.69839E-05,-0.033022837,-0.085390081,-0.234544453,0.63312933,-0.016146419,0.61525661,-0.025960587,-0.10277476,-0.081359261,-0.37768844,0.008903291,0.042379468
0.140615686,0.029454644,-0.491381409,0.802747399,0.014562291,-0.068763571,0.215167719,0.154383732,0.82401705,-4.27985E-05,-0.011260607,-0.006683624,-0.021119651,-0.033482813,0.071294509,0.000394553,-0.177591435,0.103696009,0.002341771,0.62861295,-0.633549323,-0.005457604,0.071156804,-0.005732745,0.060859961,-0.034931559,-0.000534035,-0.071811555,-0.173776302,-0.239028317,0.517392081,-0.013732521,0.293804566,-0.010872077,-0.076637757,-0.152266966,-0.419563238,0.004298909,0.019163751
0.193971286,-0.222537486,0.171471805,0.347578873,0.007576118,-0.036642876,0.052918879,-0.109152088,0.829302083,-3.63806E-05,-0.002060594,0.00386699,-0.020312163,-0.053352725,0.129448552,0.000410265,-0.144511069,0.10890587,0.001360606,0.502349014,-0.396213215,-0.00261237,0.064276064,-0.003897384,0.068445914,-0.052011506,-0.000494196,-0.029569129,0.126846909,-0.227690371,0.695863543,-0.013429969,0.464099371,-0.015092763,-0.048360579,-0.163219256,-0.327677831,0.01104591,0.043958454
0.251744859,-0.515967123,0.993622841,-0.301657714,0.021670096,-0.085536563,0.182963992,-0.102801521,0.450986033,-0.000235725,-0.005411268,0.002616739,-0.00841142,-0.035492416,0.089824727,2.63456E-05,-0.190533952,0.146351841,0.001818691,0.805446479,-1.206579333,-0.005131993,0.08650123,-0.003704986,0.067793201,-0.043121887,-0.00063937,-0.00643949,0.184478021,-0.162867285,0.648513644,-0.018684088,0.465955894,-0.015573302,-0.115957684,-0.143274553,-0.459678544,0.033885398,0.156076361
0.25388153,-0.507016343,0.960587961,-0.269470249,0.005955468,-0.026034311,0.407816221,0.338890874,1.033614765,-0.000107656,-0.010509093,-0.007300984,-0.023129559,-0.069208493,0.19615774,0.000316046,-0.13851054,0.113471816,-0.000244397,0.583096056,-0.650747639,-0.000682511,0.057448706,-0.004763422,0.076490692,-0.057891349,-0.000276361,-0.030106604,0.012587612,-0.14299331,0.489750103,-0.013477335,0.623941596,-0.023684619,-0.090890945,-0.098141966,-0.336467629,0.026364907,0.115665715
0.217480548,-0.378260737,0.709531743,-0.239977988,0.009260227,-0.023958378,0.190446435,-0.156837135,0.572964024,-0.000221534,-0.004261567,0.007375217,-0.011122341,-0.02887115,0.055555569,0.000171688,-0.152192071,0.099295988,0.002182057,0.595883759,-0.779300437,-0.005535819,0.101257039,-0.004118134,0.095428588,-0.065285506,-0.002071297,-0.102600012,0.12342638,-0.293568104,0.75636216,-0.018249594,0.527053439,-0.019311452,-0.084673362,-0.161327911,-0.426192308,0.016911671,0.078703673
0.196109685,-0.257010646,0.282379652,0.226324842,0.016220701,-0.058194055,0.10851089,-0.125646307,0.60625653,-0.000269893,0.005918072,0.008679324,-0.005772082,-0.056372815,0.144721787,0.00023439,-0.092445294,0.041671407,0.001482406,0.23770912,-0.198670057,0.006437363,0.083244177,-0.003771299,0.058539851,-0.043763674,-0.000652448,0.045959752,-0.071046049,-0.215579728,0.529662193,-0.012660512,0.584095929,-0.01855217,-0.035914903,-0.136483246,-0.263220303,0.01201345,0.055833506
0.232267055,-0.509670486,1.060270297,-0.428489915,0.005273559,0.002062683,0.196625976,-0.043597053,0.613312073,-0.000301615,-0.003097584,0.001277985,-0.006783269,-0.051155229,0.129295309,0.000155512,-0.114217411,0.088523635,-0.000548371,0.517448763,-0.615980441,-0.001568968,0.069030296,-0.003390224,0.073807709,-0.045545204,-0.00089953,-0.034001392,-0.025418234,-0.205743055,0.608105388,-0.016672768,0.478129422,-0.016533303,-0.121268445,-0.135450769,-0.466784415,0.025363976,0.112959576
0.160056845,-0.045365054,-0.324820254,0.734565012,0.008991771,-0.032987146,0.157574302,-0.211618073,0.785493066,-0.000274431,0.004639393,0.00970945,-0.011489549,-0.057968741,0.148443989,0.000314559,-0.156706647,0.133458206,-9.05425E-05,0.514024309,-0.758255124,-0.004311087,0.148791576,-0.004562276,0.084416471,-0.07202637,-0.001250826,-0.034922069,-0.050987952,-0.24195877,0.706104484,-0.01595395,0.638530081,-0.023716526,-0.097603736,-0.157192305,-0.394406169,0.005199626,0.024072047
0.297504967,-0.603037111,1.131803296,-0.316940731,0.003221524,-0.011232659,0.098423535,0.066628907,0.707441274,-0.000126008,0.001743682,-0.002155834,-0.018464255,-0.050560593,0.12673574,0.00033199,-0.275042758,0.213098285,0.002613664,1.327805123,-1.92612678,-0.011202875,0.10414865,-0.008316606,0.076483271,-0.047479368,-0.00129254,0.004338037,-0.059589285,-0.189772056,0.538495089,-0.008590808,0.450422462,-0.015136053,0.026925495,-0.098132699,-0.406526101,0.039460683,0.169807492
0.265099721,-0.478656982,0.807675599,-0.080067761,0.009012978,-0.010143118,0.225242556,-0.034006851,0.648863886,-0.000367746,-0.015809404,0.005024056,-0.005798101,-0.048762566,0.103537232,0.000627048,-0.136878821,0.084067999,0.001856968,0.302478882,-0.372913579,0.001707851,0.136031348,-0.006369874,0.086117267,-0.066446506,-0.001064933,-0.072234824,0.04115913,-0.210059193,0.574540941,-0.016553497,0.435852191,-0.01737778,-0.175216587,-0.162697804,-0.459599412,0.03056057,0.129968187
0.15065811,-0.047557521,-0.259441347,0.615104791,0.014795304,-0.038954266,0.122242276,-0.109503629,0.690707881,-0.000329347,-0.000592663,0.008563384,-0.01098488,-0.064484481,0.154898448,0.000858976,-0.070864146,0.064656318,0.00032873,0.76444023,-1.221932929,-0.00806812,0.119564142,-0.005474409,0.063843385,-0.04641217,-0.001356704,0.04780601,0.040424674,-0.199903768,0.661090824,-0.016200698,0.504485601,-0.021580415,-0.155631173,-0.202792335,-0.375984205,0.004920708,0.02367988
0.102001628,0.165311825,-0.828585202,1.016442517,-0.002740352,0.022845391,0.549130539,0.235615642,1.017408351,-3.97859E-05,-0.017448398,-0.003597706,-0.020474324,-0.056140014,0.144388778,0.000147349,-0.173482801,0.102523925,0.002780948,0.674394428,-0.408060258,-0.008539122,0.08665985,-0.003139729,0.075606926,-0.052919508,-0.000827071,-0.021493182,-0.082474349,-0.286353166,0.28964132,-0.000969825,0.518141211,-0.021568816,-0.140794417,-0.177831535,-0.388220236,0.001806343,0.00934414
0.208183175,-0.276910107,0.362494043,0.104940887,0.005070795,-0.006180449,0.021283331,-0.064929103,0.731351665,-0.000183491,0.005551824,0.001974958,-0.012522734,-0.048776691,0.138511859,-0.000121674,-0.239666755,0.211933076,0.00201635,0.510948932,-0.721934473,-0.003655864,0.074588245,-0.003602967,0.076112,-0.055766192,-0.000974257,-0.064769415,-0.183139581,-0.217973788,0.642407424,-0.014251568,0.310227243,-0.009746683,-0.007922676,-0.040709729,-0.457289015,0.009557688,0.047101021
0.254247225,-0.516488501,1.013085717,-0.355458102,0.023228022,-0.111263485,0.222012787,-0.067715104,0.815934676,-6.13122E-05,-0.011368231,-0.004374843,-0.027697043,-0.044942476,0.12195607,3.8656E-05,-0.153533911,0.139540005,0.001143662,0.653030186,-0.681800717,-0.005395141,0.03160978,-0.00113409,0.050569141,-0.021037538,-0.000897603,-0.093703052,-0.059843583,-0.270878598,0.625799286,-0.015573439,0.471831373,-0.012799674,-0.038621303,-0.097522053,-0.337911759,0.027538181,0.123837081
0.222180824,-0.306170781,0.31288962,0.340238565,-0.001755047,0.020928571,0.363053599,-0.061132433,0.825179899,-9.8188E-05,-0.007893234,0.003047106,-0.018462872,-0.041398474,0.077624295,0.000472863,-0.127644873,0.083992778,0.001174288,0.474879058,-0.11143718,-0.011150341,0.120671497,-0.006499543,0.047394088,-0.024900709,-0.000123902,-0.067590477,-0.035822977,-0.243759064,0.322317699,3.72808E-05,0.629587955,-0.024526514,-0.119987113,-0.104732916,-0.542955007,0.015296121,0.065041133
0.131048226,0.060600263,-0.599075987,0.937253133,-0.005980353,0.03583655,0.338794604,0.19205608,0.951872696,-6.03959E-05,-0.003053219,-0.001681758,-0.014128271,-0.037106144,0.080943931,0.000248268,-0.217456447,0.194757079,0.001845568,1.0480382,-1.516409437,-0.007781162,0.060062271,-0.003603111,0.085910854,-0.054565027,-0.001604746,-0.196016093,-0.126448822,-0.262811031,0.354230346,-0.000387903,0.42818582,-0.015119413,-0.003143764,-0.054606675,-0.335046085,0.003454285,0.015609133
0.240246009,-0.452108485,0.931554805,-0.460469757,0.007418942,-0.013575843,0.461984612,0.115690005,0.876208495,-0.000243958,-0.010615738,0.001531449,-0.018905826,-0.049102018,0.088770229,0.000737121,-0.134838468,0.020595683,0.003429255,0.513950925,-0.350746336,-0.007639692,0.069981665,-0.00238896,0.089158662,-0.057873211,-0.001085989,-0.219594256,-0.049669527,-0.202663625,0.402861354,-0.007229569,0.356418024,-0.013388975,-0.19576653,-0.172922052,-0.457281092,0.021018728,0.091144232
0.217695707,-0.301836158,0.391850859,0.145866017,0.011012364,-0.046318026,0.304152036,-0.160636499,0.742764524,-0.000124435,-0.010780968,0.010612825,-0.013963749,-0.042683833,0.104309257,0.000249057,-0.128472446,0.062221395,0.002940891,0.336737538,0.080815826,-0.01012368,0.088039842,-0.004883096,0.097862929,-0.075581786,-0.00102305,-0.020790224,-0.079539102,-0.21827563,0.518107405,-0.014277458,0.496860393,-0.018703391,-0.237047851,-0.146699816,-0.497979742,0.014197271,0.062796689
0.25449326,-0.510893084,1.054496864,-0.494019449,0.008388439,-0.027684214,0.352853798,0.080127562,0.926501742,-0.000149834,-0.013335906,0.002659882,-0.023229126,-0.03467972,0.06186539,0.00027127,-0.174479108,0.147280464,0.000505437,0.242537672,-0.055946703,-0.003449633,0.091889716,-0.002216447,0.080162432,-0.065053028,-0.00094813,-0.143153118,-0.043562626,-0.213507134,0.719736633,-0.023845051,0.381485391,-0.014566373,-0.104497462,-0.236392801,-0.532946426,0.022768854,0.117557843
0.319791705,-0.707805744,1.398671142,-0.483502258,0.002508475,-0.023610001,0.3700618,0.137076407,0.934969008,-1.36308E-05,-0.005888725,-0.005471339,-0.015882471,-0.042197519,0.091996175,0.000155119,-0.163863216,0.106579471,0.002302612,0.647398661,-0.68977775,-0.008395885,0.149741356,-0.006854625,0.047703815,-0.027164995,-1.62777E-06,0.088445407,0.09883976,-0.238063067,0.666650749,-0.015048457,0.674095893,-0.02050414,-0.102909065,-0.123530206,-0.399076363,0.063758503,0.261521538
0.196429296,-0.241676712,0.279250848,0.170097657,0.014929488,-0.05352111,0.217354219,-0.062241381,0.713374252,-0.000103828,-0.019324866,-0.000534927,-0.019473963,-0.057543437,0.140680013,0.000371123,-0.109046689,0.069365799,0.001839164,0.711399927,-0.932751698,-0.004554296,0.107106185,-0.003942232,0.062079978,-0.028504262,-0.000992403,0.043201505,0.131517019,-0.102473683,0.11593372,0.00751281,0.431007167,-0.014529611,-0.164903892,-0.113240788,-0.384375195,0.009391299,0.046575833
0.221852522,-0.312330083,0.432826543,0.101025017,0.012895021,-0.051404307,0.405732485,0.118137881,1.095200257,-0.000152794,-0.010012354,-0.006253091,-0.028637649,-0.055420485,0.128667637,0.000398184,-0.22988969,0.165396029,0.002631857,0.663602661,-0.722702754,-0.010656658,0.127242801,-0.008155527,0.140789252,-0.119861451,-0.001658196,-0.206652173,-0.038462709,-0.282625506,0.387605785,-0.005951911,0.44079866,-0.021076757,0.02112231,-0.080905173,-0.292980838,0.014215255,0.063558603
0.294610648,-0.569989656,1.014049736,-0.204307534,0.010724566,-0.05008661,0.098498945,-0.15067091,0.661287371,-0.000153799,0.003443552,0.013489835,-0.004601041,-0.050781077,0.120756679,0.000238449,-0.204932987,0.158506463,0.001775202,0.932366953,-1.192773678,-0.009569024,0.081163598,-0.003708856,0.105020344,-0.071168981,-0.001691864,-0.18727144,-0.054468518,-0.306536334,0.450802095,-0.005280138,0.328215766,-0.011030665,-0.160179605,-0.22008597,-0.37085934,0.043009342,0.176923039
0.22732248,-0.349743699,0.526241507,0.050739509,0.013374743,-0.038982543,0.345254854,0.105683041,0.918055388,-0.000355351,-0.004967903,-0.000681308,-0.019597324,-0.081167428,0.202575987,0.000662668,-0.085830467,0.01897711,0.00133584,0.407038399,-0.581449654,-0.0048298,0.05719274,-0.002758801,0.093410377,-0.075708862,-0.001660682,-0.08813764,0.075654021,-0.243986409,0.539557807,-0.010565146,0.474317107,-0.01792277,-0.17182757,-0.062697234,-0.454360228,0.014394203,0.072672734
0.318498503,-0.63321796,1.091687918,-0.105668363,0.007987521,-0.008483565,0.182091922,-0.027868254,0.760501329,-0.00030428,-0.004668741,-0.000405919,-0.014985109,-0.033653885,0.053982627,0.000285898,-0.201196806,0.114777785,0.001618256,0.525759676,-0.01347479,-0.016591298,0.138704994,-0.004041821,0.055318558,-0.024438516,-0.000653139,-0.104969897,-0.021460053,-0.2376032,0.487931658,-0.018269576,0.412633596,-0.008180763,-0.077382065,-0.016702409,-0.353419896,0.053302853,0.216414873
0.187528921,-0.287386377,0.507000136,-0.120475866,0.017887908,-0.085248113,0.246020361,0.017814479,0.714098745,-0.000142744,-0.003312401,-0.000232955,-0.012875648,-0.031826055,0.050431825,0.000668603,-0.154628766,0.15682036,0.000464724,0.464987059,-0.193621014,-0.011428542,0.074511453,-0.005318044,0.09593574,-0.055231361,-0.001670646,-0.056584218,-0.135132048,-0.258043953,0.612996124,-0.007511388,0.383845773,-0.01478347,-0.269293552,-0.289977357,-0.555499503,0.012525946,0.057514117
0.168216588,-0.198984636,0.267213975,0.050590823,0.003680987,-0.011254204,0.125487025,-0.094398089,0.703290649,-0.000191056,-0.004434784,0.007063351,-0.010580165,-0.038220574,0.100266503,2.23443E-05,-0.181728777,0.121537889,0.001893709,0.587532167,-0.863945872,-0.000317273,0.069404409,-0.003286451,0.054635812,-0.036513608,-0.000733535,-0.0444873,-0.110201897,-0.236281624,0.867761437,-0.021995641,0.31440013,-0.005754867,-0.032918413,-0.066672545,-0.477200883,0.007948959,0.035386535
0.293663174,-0.612127595,1.177935803,-0.38467257,0.001313164,0.019151774,0.42615003,0.072182974,0.923219111,-0.000232941,-0.001163999,0.003433634,-0.021987504,-0.052799853,0.147708345,0.000385933,-0.103865646,0.083915065,-1.66814E-05,0.694210002,-0.776452434,-0.001961332,-0.005846536,-0.000643105,0.094058993,-0.078477414,-0.001446159,0.011473593,0.019079651,-0.157289987,0.574866872,-0.014642254,0.524867431,-0.014024493,-0.115119551,-0.22895774,-0.437924707,0.044689881,0.182220285
0.159377982,-0.125776359,-0.044371741,0.482889502,0.015362946,-0.051565182,0.132795194,0.029271396,0.749626475,-0.000217132,-0.004943881,-0.002381639,-0.011386694,-0.065905974,0.148080291,0.000551144,-0.137161639,0.048314758,0.001313097,0.391013087,-0.09069296,-0.008698024,0.117607816,-0.00403918,0.070013207,-0.038864847,-0.000538319,0.058707597,0.017644535,-0.141423801,0.8184255,-0.020359139,0.304566196,-0.010400146,-0.114070808,-0.090253429,-0.389760955,0.00739069,0.032400956
0.171354126,-0.057915403,-0.390381462,0.919134348,0.006546908,-0.022077822,0.223811814,-0.01754161,0.803302483,-7.12745E-05,-0.001884453,0.004799888,-0.014707516,-0.04315332,0.078421654,0.000620442,-0.172038646,0.098275251,0.001756223,0.339996113,0.08878212,-0.011704435,0.139968239,-0.008573715,0.077816936,-0.053433644,-0.000884753,0.055916536,-0.211610766,-0.188967803,0.467790061,-0.005072162,0.476766346,-0.013327528,-0.092660842,-0.044731807,-0.368742992,0.005961721,0.029261993
0.224043055,-0.251275361,0.095587494,0.586960259,0.016292207,-0.065950757,0.277269856,-0.005550253,0.700656708,-0.00018224,-0.004244011,0.002997856,-0.018317001,-0.050370161,0.087399821,0.000449886,-0.174366497,0.141136274,0.000393975,0.370844002,-0.315062318,-0.003169998,0.101053425,-0.005051608,0.059409876,-0.034309435,-0.001119167,-0.025215215,-0.077057746,-0.14338893,0.674159676,-0.014948655,0.273400774,-0.00863281,-0.112922628,-0.187222439,-0.485597589,0.013364213,0.062006108
0.219874072,-0.44913264,0.941629303,-0.425756248,0.016115436,-0.05279773,0.13402902,0.110226806,0.836288082,-0.000259283,-0.00452907,-0.00312036,-0.019101605,-0.061221259,0.155904213,0.000423456,-0.149197052,0.062909469,0.001727761,0.927695178,-1.154796386,-0.011213285,0.10689503,-0.006540361,0.080356456,-0.06652554,-0.000971296,-0.047529759,0.072748671,-0.170083072,0.515162189,-0.011088414,0.552328537,-0.02107278,-0.06479079,-0.092963401,-0.360660402,0.02322538,0.102495474
0.200637538,-0.254063218,0.307652185,0.139890852,0.014251322,-0.068006947,0.094107116,-0.293614222,0.615562794,-0.000133525,-0.008711161,0.008224109,-0.01058076,-0.062927339,0.146121612,0.000380015,-0.15231553,0.102056039,0.001297172,0.631727959,-0.864787802,0.000895868,0.102842841,-0.004074544,0.076804527,-0.043658909,-0.00086031,0.004482848,-0.10796068,-0.161236657,0.634707861,-0.019567894,0.31553029,-0.006752689,-0.064243416,-0.164888201,-0.430180023,0.010820802,0.052879922
0.233489161,-0.300730241,0.279747297,0.373402045,0.00362329,0.009599641,0.168241834,-0.023375179,0.748368711,-0.000231159,-0.002985434,0.005049085,-0.01327311,-0.051918146,0.146042024,8.1688E-05,-0.199631652,0.170397439,0.002182148,0.684863378,-1.178173611,0.001529585,0.09373008,-0.005295396,0.100114861,-0.075243424,-0.001046288,-0.042979078,-0.08678622,-0.190630682,0.639709784,-0.018389934,0.364750196,-0.015295703,-0.065184227,-0.208575648,-0.58691727,0.014441691,0.063953432
0.270550563,-0.648320116,1.433866346,-0.747371857,0.015663525,-0.028494463,0.427565068,0.042457092,0.687924225,-0.00043458,-0.014771153,-7.41283E-05,-0.014635176,-0.03428907,0.06721423,0.000112589,-0.164400313,0.113472924,0.000722364,0.392776152,-0.199295544,-0.007446012,0.082244778,-0.006834724,0.052791737,-0.030355863,-0.00080229,0.133815654,-0.06640596,-0.154262948,0.86689397,-0.01956469,0.349394668,-0.015219459,-0.053927301,-0.015146889,-0.322795775,0.040750114,0.182196162
0.172648312,-0.207517904,0.186058012,0.294683138,0.022821891,-0.081700623,0.196559438,-0.023930339,0.500039354,-0.000353108,-0.009462197,-0.000718806,-0.008285822,-0.019597354,0.047505775,0.000224872,-0.225582658,0.2203444,0.00030565,0.623421994,-0.725496906,-0.00357397,0.118597297,-0.005747968,0.068770711,-0.043946719,-0.001256714,-0.081148897,-0.030951267,-0.17848104,0.606156789,-0.012407146,0.493334646,-0.015567451,-0.017120851,-0.137642159,-0.496835264,0.010059624,0.047404215
0.204037204,-0.259769626,0.269623479,0.273084581,0.015191779,-0.06897091,0.489011304,0.277717028,1.037660753,-0.000181772,-0.020226305,-0.011054891,-0.0278725,-0.03413377,0.045037903,0.000286939,-0.129275716,0.121567744,0.000594224,0.512941415,-0.571830635,-0.00358546,0.041761749,-0.003121597,0.079379392,-0.04210742,-0.001615158,-0.020629354,0.017489095,-0.214032639,0.559449741,-0.015560188,0.386825555,-0.012038002,-0.105718284,-0.071597386,-0.48269499,0.013019878,0.056598337
0.210490564,-0.306327757,0.385276803,0.214257518,0.017828274,-0.064402632,-0.088090059,0.015136589,0.677336261,-0.000175665,0.004386682,-0.001493122,-0.022289538,-0.066933348,0.168428721,0.000340547,-0.202161426,0.158556408,0.001022585,0.571921344,-0.676303052,-0.009151147,0.125269074,-0.004743645,0.076058797,-0.041736107,-0.001371913,-0.03889932,0.072989296,-0.222813146,0.522246717,-0.006127333,0.48354653,-0.023505129,-0.041856737,-0.148951469,-0.363301646,0.012409587,0.063851769
